1,0.0,9.7
2,5.5684314230295175,9.7
3,5.111321380840518,9.7
4,6.8150951744540444,9.7
5,6.5053181210697755,9.7
6,7.496982468793827,9.7
7,8.347226857364184,9.7
8,8.081633275538945,9.7
9,8.56042442644838,9.7
10,7.521537966927948,9.7
11,7.0228724663581374,9.7
12,7.687759800451213,9.7
13,7.853981633974472,9.7
14,7.438427050166308,9.7
15,7.7293152588320275,9.7
16,7.7293152588320275,9.7
17,8.186425301021028,9.7
18,7.8539816339745006,9.7
19,7.436620291106276,9.7
20,6.677781485891346,9.7
21,6.8295492469343335,9.7
22,7.816039693713734,9.7
23,7.853981633974488,9.7
24,7.626329992410003,9.7
25,8.271342976842696,9.7
26,7.967807454756723,9.7
27,8.38516879762494,9.7
28,7.891923574235234,9.7
29,7.28485253006329,9.7
30,7.057200888498815,9.7
31,6.544984694978735,9.7
32,8.171314225246189,9.7
33,7.933314781792406,9.7
34,8.131647651337216,9.7
35,7.929865514495978,9.7
36,8.005749395017467,9.7
37,7.929865514495989,9.7
38,7.28485253006329,9.7
39,7.474562231367021,9.7
40,6.981317007977309,9.7
41,7.891923574235223,9.7
42,8.686979686062678,9.7
43,7.814315060065518,9.7
44,7.626329992410006,9.7
45,7.5504461118885144,9.7
46,7.853981633974479,9.7
47,7.664271932670752,9.7
48,7.588388052149259,9.7
49,7.171026709281052,9.7
50,7.85398163397449,9.7
51,8.043691335278211,9.7
52,7.7746484861565595,9.7
53,7.893648207883448,9.7
54,7.4176493209758965,9.7
55,8.233401036581952,9.7
56,8.536936558667916,9.7
57,7.853981633974483,9.7
58,7.512504171627765,9.7
59,6.5813457210619495,9.7
60,7.588388052149259,9.7
61,7.664271932670752,9.7
62,8.043691335278215,9.7
63,7.816039693713734,9.7
64,8.688704319710892,9.7
65,7.9729813557013784,9.7
66,7.208968649541796,9.7
67,7.019258948238064,9.7
68,6.677781485891355,9.7
69,7.5125041716277705,9.7
70,8.1195752157997,9.7
71,7.7780977534529905,9.7
72,8.119575215799703,9.7
73,7.563093425308756,9.7
74,7.6263299924099925,9.7
75,7.284852530063287,9.7
76,7.057200888498809,9.7
77,7.246910589802539,9.7
78,8.195459096321198,9.7
79,7.967807454756723,9.7
80,7.816039693713738,9.7
81,8.043691335278215,9.7
