1,0.0,9.7
2,5.210067024517727,9.7
3,6.773539716073236,9.7
4,7.396871591785497,9.7
5,8.186425301021016,9.7
6,7.457315894884867,9.7
7,4.666858652071796,9.7
8,0.0,9.7
9,-3.0353552208597034,9.7
10,6.5657624241691455,9.7
11,7.729315258832035,9.7
12,7.7293152588320275,9.7
13,8.352647134544277,9.7
14,8.311091676163473,9.7
15,7.770870717212847,9.7
16,6.981317007977323,9.7
17,7.563093425308768,9.7
18,7.891923574235234,9.7
19,7.588388052149259,9.7
20,7.929865514495975,9.7
21,7.702213872931503,9.7
22,7.7401558131922465,9.7
23,8.461052678146427,9.7
24,7.588388052149259,9.7
25,7.322794470324035,9.7
26,7.246910589802539,9.7
27,7.095142828759553,9.7
28,7.664271932670758,9.7
29,7.816039693713746,9.7
30,7.816039693713734,9.7
31,8.347226857364173,9.7
32,8.005749395017455,9.7
33,7.360736410584782,9.7
34,7.360736410584782,9.7
35,6.981317007977309,9.7
36,7.436620291106271,9.7
37,8.091981077428269,9.7
38,7.5125041716277705,9.7
39,7.7780977534529905,9.7
40,7.702213872931503,9.7
41,8.005749395017467,9.7
42,8.498994618407183,9.7
43,7.967807454756723,9.7
44,7.398678350845527,9.7
45,8.195459096321208,9.7
46,7.929865514495989,9.7
47,7.588388052149259,9.7
48,7.929865514495978,9.7
49,7.814315060065518,9.7
50,8.329980520882028,9.7
51,8.195459096321208,9.7
52,7.474562231367021,9.7
53,7.398678350845527,9.7
54,6.98131700797732,9.7
55,7.5125041716277705,9.7
56,8.11957521579972,9.7
57,7.454010347059115,9.7
58,7.588388052149259,9.7
59,8.30928491710345,9.7
60,8.11957521579972,9.7
61,7.550446111888513,9.7
62,7.171026709281047,9.7
63,6.8295492469343335,9.7
64,7.5504461118885144,9.7
65,7.929865514495968,9.7
66,7.588388052149259,9.7
67,7.967807454756723,9.7
68,7.664271932670758,9.7
69,8.005749395017476,9.7
70,8.498994618407183,9.7
71,7.929865514495968,9.7
72,6.9054331274558205,9.7
73,7.85398163397449,9.7
74,7.967807454756723,9.7
75,7.853981633974481,9.7
76,8.11957521579971,9.7
77,7.664271932670758,9.7
78,8.081633275538966,9.7
79,8.1195752157997,9.7
80,7.436620291106273,9.7
81,7.436620291106271,9.7
82,7.057200888498809,9.7
83,7.5504461118885144,9.7
84,8.157517156060454,9.7
85,7.365289443416058,9.7
86,7.7780977534529905,9.7
